id,fraud,date,amount,use_chip,merchant_city,merchant_state,mcc,errors,card_brand,card_type,has_chip,credit_limit,num_cards_issued,credit_score,total_debt,num_credit_cards,yearly_income
10130855,0,2011-09-29 14:35:00,$97.00,Swipe Transaction,Rockwall,TX,5499,No Error,Visa,Credit,YES,9700,2,714,87605,4,70673
22345926,0,2019-01-05 06:55:00,$0.34,Chip Transaction,Boulder,CO,5499,No Error,Visa,Debit,YES,27623,2,734,0,3,67589
19225872,0,2017-03-15 08:41:00,$80.00,Chip Transaction,Fontana,CA,4829,No Error,Mastercard,Credit,YES,6000,1,704,62224,6,47242
17704491,0,2016-04-24 21:07:00,$80.54,Swipe Transaction,Richmond,CA,5912,No Error,Mastercard,Credit,NO,5600,2,684,81825,5,44585
16019603,1,2015-04-29 11:29:00,$118.40,Swipe Transaction,Stephenville,TX,7832,No Error,Mastercard,Debit (Prepaid),NO,80,1,681,18693,4,27943
20435432,0,2017-11-26 03:49:00,$-169.00,Chip Transaction,Covelo,CA,7011,No Error,Visa,Credit,YES,29200,2,646,156474,5,87030
12417077,0,2013-03-02 11:15:00,$14.36,Swipe Transaction,Billings,MT,5310,No Error,Mastercard,Debit,YES,14216,2,849,59472,4,40012
13898945,0,2014-01-22 18:22:00,$33.82,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Credit,YES,21200,1,726,29627,7,61901
14977407,0,2014-09-15 15:07:00,$13.37,Swipe Transaction,South Gate,CA,5300,No Error,Mastercard,Debit (Prepaid),YES,71,1,730,0,3,29621
18658640,0,2016-11-14 12:51:00,$77.41,Chip Transaction,Alta,IA,5661,No Error,Visa,Credit,YES,10000,1,752,54634,4,34456
9768063,0,2011-07-07 19:47:00,$133.74,Swipe Transaction,Lake Charles,LA,5541,No Error,Mastercard,Debit,YES,12852,2,761,69070,6,54587
22924285,1,2019-05-07 14:16:00,$654.84,Swipe Transaction,Rome,Italy,3005,No Error,Mastercard,Debit,NO,16923,2,701,59062,3,39700
7673663,0,2010-02-20 12:02:00,$22.21,Swipe Transaction,Rutledge,TN,4214,No Error,Visa,Debit,YES,8333,1,722,3880,4,23967
20649722,0,2018-01-10 12:57:00,$147.02,Chip Transaction,Warrington,PA,5311,No Error,Mastercard,Debit,YES,29333,1,755,2895,5,42509
19665458,0,2017-06-16 09:01:00,$252.61,Online Transaction,ONLINE,Unknown,4899,No Error,Mastercard,Debit,YES,51302,1,741,247623,2,104049
9628442,0,2011-06-05 15:53:00,$22.38,Swipe Transaction,Garner,NC,5300,No Error,Visa,Debit,YES,20173,1,650,106753,3,46256
23507548,0,2019-09-07 18:46:00,$23.21,Chip Transaction,Olympia,WA,5541,No Error,Visa,Debit,YES,32075,2,583,66148,5,49023
21995477,0,2018-10-22 20:04:00,$5.95,Chip Transaction,Pryor,OK,5814,No Error,Mastercard,Debit,YES,22409,2,703,152645,6,55351
14769881,0,2014-08-01 13:56:00,$88.20,Swipe Transaction,Freeport,NY,5300,No Error,Visa,Debit,YES,15094,2,703,87837,3,48010
14939665,0,2014-09-07 11:38:00,$11.14,Swipe Transaction,Detroit,MI,5942,No Error,Visa,Credit,YES,14000,1,641,74352,5,40246
14642592,0,2014-07-04 17:13:00,$72.74,Swipe Transaction,College Park,MD,5814,No Error,Visa,Credit,YES,14800,1,751,20683,4,53464
22818302,0,2019-04-15 07:33:00,$8.35,Chip Transaction,Black Diamond,WA,5541,No Error,Visa,Debit,YES,29734,1,786,13015,8,56635
10724699,0,2012-02-12 17:10:00,$71.30,Swipe Transaction,Copiague,NY,5814,No Error,Mastercard,Debit,YES,9120,2,748,58765,3,42976
16607341,0,2015-09-02 08:29:00,$3.66,Chip Transaction,Oak Harbor,WA,5814,No Error,Mastercard,Debit,YES,12358,1,698,58236,6,33717
8222685,0,2010-07-06 11:37:00,$194.51,Swipe Transaction,Oceanside,CA,8049,No Error,Mastercard,Debit,YES,14802,1,686,36540,3,34449
14511622,0,2014-06-06 08:29:00,$-53.00,Swipe Transaction,Valley Stream,NY,5499,No Error,Visa,Credit,YES,20700,2,672,104134,4,56640
9629678,0,2011-06-05 22:40:00,$42.38,Swipe Transaction,Rockwall,TX,5812,No Error,Mastercard,Debit,YES,6940,2,714,87605,4,70673
17253997,0,2016-01-18 11:24:00,$32.77,Chip Transaction,Blackwood,NJ,5300,No Error,Mastercard,Debit,YES,25422,1,505,242379,1,109673
12370054,0,2013-02-19 21:22:00,$1.00,Swipe Transaction,Bessemer,AL,5814,No Error,Visa,Debit,YES,15814,1,689,54899,4,40473
11317347,0,2012-06-27 10:47:00,$8.51,Swipe Transaction,Woodway,TX,5812,No Error,Mastercard,Debit,NO,16726,1,606,153374,4,53138
12460277,0,2013-03-11 20:32:00,$37.49,Swipe Transaction,Philadelphia,PA,5541,No Error,Visa,Debit,YES,7159,1,770,14743,3,20424
10702251,1,2012-02-07 15:33:00,$4.70,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,24481,1,781,0,5,39214
20870345,1,2018-02-26 11:04:00,$21.16,Chip Transaction,Rome,Italy,5311,No Error,Mastercard,Credit,YES,5000,1,811,19085,4,24009
20072648,0,2017-09-10 07:22:00,$53.14,Chip Transaction,Conover,NC,5541,No Error,Mastercard,Debit,YES,17598,1,695,57746,3,37617
21627435,0,2018-08-05 17:24:00,$-86.00,Chip Transaction,Cedar Lake,IN,5541,No Error,Visa,Credit,YES,4400,2,738,70128,3,40156
10902937,1,2012-03-25 10:15:00,$7.58,Online Transaction,ONLINE,Unknown,4829,No Error,Visa,Debit,YES,45854,2,714,2279,5,41763
15428805,0,2014-12-22 20:31:00,$40.00,Swipe Transaction,Camillus,NY,4829,No Error,Mastercard,Debit,YES,22625,1,709,18724,8,48750
12284767,0,2013-01-31 21:08:00,$64.03,Swipe Transaction,Rock City,IL,5814,No Error,Visa,Debit,YES,15265,2,716,36994,5,37898
9539793,0,2011-05-15 20:04:00,$48.88,Swipe Transaction,Davenport,IA,7230,No Error,Visa,Debit,YES,21587,2,704,0,3,41997
16156010,0,2015-05-28 18:07:00,$37.00,Chip Transaction,Camp Lejeune,NC,5912,No Error,Mastercard,Debit,YES,9883,1,694,13351,4,28988
14173803,0,2014-03-23 22:59:00,$119.75,Swipe Transaction,Detroit,MI,8021,No Error,Mastercard,Debit,YES,10005,1,682,37929,2,28181
18086608,0,2016-07-15 10:32:00,$30.27,Chip Transaction,Cadillac,MI,5311,No Error,Visa,Debit,YES,8643,2,631,22171,4,42812
15951377,1,2015-04-14 15:37:00,$207.59,Online Transaction,ONLINE,Unknown,5300,No Error,Visa,Debit,YES,21148,1,746,1493,5,38499
21978462,0,2018-10-19 09:27:00,$2.41,Swipe Transaction,Sparks,GA,5411,No Error,Mastercard,Debit,NO,13460,1,501,33332,2,26996
17693112,0,2016-04-22 11:52:00,$38.60,Chip Transaction,San Jose,CA,5812,No Error,Visa,Debit,YES,31896,1,737,37514,7,52929
18568601,0,2016-10-26 09:06:00,$74.31,Swipe Transaction,Cedar Rapids,IA,5651,No Error,Mastercard,Debit,YES,19651,2,790,58252,7,45876
8884059,0,2010-12-12 13:46:00,$228.79,Swipe Transaction,Marietta,GA,8099,No Error,Visa,Debit,NO,37656,1,638,24100,7,63502
11478218,0,2012-08-02 15:02:00,$120.00,Swipe Transaction,Danville,AL,4829,No Error,Visa,Credit,YES,18700,1,701,113137,3,48686
10783556,0,2012-02-26 05:08:00,$31.15,Swipe Transaction,Chicago Heights,IL,5813,No Error,Visa,Credit,YES,22500,1,791,0,4,82298
16099069,0,2015-05-16 15:18:00,$18.66,Chip Transaction,Dearborn,MI,5211,No Error,Visa,Debit,YES,20943,1,733,9097,6,56542
13732362,0,2013-12-17 11:33:00,$46.80,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,4653,2,707,42369,7,44383
15791792,0,2015-03-11 10:13:00,$59.14,Chip Transaction,Ogden,UT,4111,No Error,Visa,Debit,YES,3415,2,785,53368,3,44992
7577158,0,2010-01-27 06:13:00,$3.20,Swipe Transaction,Jackson Center,PA,5411,No Error,Mastercard,Debit,YES,14713,2,765,39514,4,34272
18141743,0,2016-07-27 06:28:00,$83.53,Chip Transaction,Cleveland,OH,5661,No Error,Amex,Credit,YES,11100,2,701,80367,1,52130
13727789,0,2013-12-16 10:36:00,$23.23,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,26410,1,771,46160,4,77288
16161662,0,2015-05-30 06:28:00,$4.37,Chip Transaction,Los Angeles,CA,5921,No Error,Visa,Debit (Prepaid),YES,83,2,688,65179,1,25205
14026591,0,2014-02-19 17:16:00,$14.58,Swipe Transaction,Pomona,CA,5261,No Error,Visa,Credit,YES,8600,1,693,44434,3,32678
14405708,0,2014-05-13 18:08:00,$46.05,Swipe Transaction,College Park,MD,5912,No Error,Visa,Credit,YES,15700,2,751,20683,4,53464
14460674,0,2014-05-25 22:54:00,$28.88,Swipe Transaction,Modesto,CA,5211,No Error,Mastercard,Debit,YES,1326,2,724,93592,5,26535
12597063,0,2013-04-11 11:36:00,$30.38,Swipe Transaction,San Antonio,TX,4814,No Error,Mastercard,Debit,YES,13019,2,739,84949,4,36711
8579997,0,2010-09-30 13:11:00,$13.95,Swipe Transaction,Everett,PA,5411,No Error,Mastercard,Debit,YES,11857,1,746,1493,5,38499
9388005,0,2011-04-10 12:24:00,$20.46,Swipe Transaction,Orfordville,WI,5942,No Error,Amex,Credit,YES,9600,1,698,2192,3,43386
10737847,1,2012-02-15 16:06:00,$40.06,Swipe Transaction,Palmetto,FL,5921,No Error,Visa,Debit,YES,5933,1,562,48465,4,35868
17738675,0,2016-05-02 09:46:00,$43.73,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit (Prepaid),NO,56,2,625,63194,3,44839
17652499,0,2016-04-13 16:26:00,$24.64,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,26838,2,828,98613,5,52065
7777069,0,2010-03-18 10:27:00,$80.00,Swipe Transaction,Newburgh,NY,4829,No Error,Visa,Debit,YES,8280,1,847,0,7,46408
17477937,0,2016-03-07 10:28:00,$8.01,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Credit,YES,21000,1,679,135319,1,52308
13897575,0,2014-01-22 12:58:00,$20.83,Swipe Transaction,Donaldsonville,LA,7538,No Error,Visa,Debit (Prepaid),YES,75,1,737,2007,1,27150
10818878,0,2012-03-06 09:27:00,$92.92,Swipe Transaction,Windsor,CO,4900,No Error,Mastercard,Debit,YES,25900,1,690,1807,6,60080
23523390,0,2019-09-11 09:09:00,$27.49,Chip Transaction,Vienna,VA,5499,No Error,Mastercard,Debit,YES,19670,2,764,236393,4,123540
16878761,0,2015-10-30 12:34:00,$12.65,Online Transaction,ONLINE,Unknown,5815,No Error,Mastercard,Debit,YES,32165,1,655,22961,2,28210
9939557,0,2011-08-16 13:54:00,$-86.00,Swipe Transaction,Hitchcock,TX,5499,No Error,Mastercard,Debit,NO,2159,2,710,57199,3,43181
8374427,0,2010-08-12 07:09:00,$7.16,Swipe Transaction,Victor,NY,5814,No Error,Visa,Debit (Prepaid),YES,45,3,655,59247,4,34057
7742833,0,2010-03-09 15:46:00,$33.14,Online Transaction,ONLINE,Unknown,7349,No Error,Visa,Debit,NO,9781,2,702,85457,4,39238
15093236,0,2014-10-10 20:32:00,$10.37,Swipe Transaction,San Francisco,CA,5411,No Error,Mastercard,Debit (Prepaid),YES,86,1,789,1082,5,47213
18238544,1,2016-08-16 16:56:00,$32.11,Online Transaction,ONLINE,Unknown,5311,No Error,Visa,Debit,YES,20773,1,797,126175,6,43529
14082020,0,2014-03-03 16:53:00,$112.92,Swipe Transaction,Easton,PA,4814,No Error,Visa,Debit,YES,15322,2,767,32793,5,50696
7899560,0,2010-04-18 06:27:00,$9.38,Swipe Transaction,Louisville,OH,5411,No Error,Visa,Debit,YES,16641,2,755,93255,5,38611
7751321,0,2010-03-11 17:43:00,$53.10,Swipe Transaction,Spring Hill,FL,5812,No Error,Visa,Debit,YES,13116,2,694,142314,3,49577
23536905,0,2019-09-14 06:33:00,$3.46,Chip Transaction,Morristown,TN,5411,No Error,Mastercard,Debit,YES,17667,1,745,51984,3,34868
17124224,1,2015-12-21 17:12:00,$13.98,Online Transaction,ONLINE,Unknown,5912,No Error,Visa,Debit,YES,4589,1,763,69869,2,41690
16497213,1,2015-08-09 15:10:00,$152.51,Online Transaction,ONLINE,Unknown,5732,No Error,Mastercard,Debit,YES,37303,1,683,161166,6,80957
8659971,0,2010-10-19 19:22:00,$48.75,Swipe Transaction,Melbourne,FL,5814,No Error,Mastercard,Debit,YES,23932,3,698,72357,4,32295
14798024,0,2014-08-07 17:49:00,$0.00,Swipe Transaction,Omaha,NE,4829,No Error,Mastercard,Credit,YES,13800,1,745,0,4,67761
13299472,0,2013-09-13 06:18:00,$2.88,Swipe Transaction,Milpitas,CA,5812,No Error,Mastercard,Debit,YES,47153,1,755,35669,2,68827
19335257,0,2017-04-07 11:44:00,$55.00,Chip Transaction,Silver Spring,MD,5499,No Error,Mastercard,Debit,YES,39870,2,692,193215,4,62791
12202786,0,2013-01-13 09:06:00,$9.26,Swipe Transaction,Overton,NV,5812,No Error,Mastercard,Debit,YES,13177,2,624,87970,3,56605
16046070,0,2015-05-05 07:46:00,$4.90,Swipe Transaction,Tulsa,OK,5812,No Error,Visa,Debit (Prepaid),YES,51,2,707,0,5,94733
19621550,0,2017-06-07 05:24:00,$20.77,Chip Transaction,Sioux Falls,SD,5812,No Error,Mastercard,Debit,YES,16681,1,850,8764,6,52380
21679475,0,2018-08-16 19:54:00,$27.73,Chip Transaction,Dallas,TX,5813,No Error,Visa,Debit,YES,9310,2,797,88482,6,28137
11729962,0,2012-09-28 12:40:00,$11.77,Swipe Transaction,Tokyo,Japan,5812,No Error,Amex,Credit,YES,12100,1,701,87775,3,47334
21439951,0,2018-06-27 10:10:00,$15.71,Chip Transaction,Fort Knox,KY,5300,No Error,Mastercard,Credit,YES,10400,1,588,65919,4,32378
22245686,0,2018-12-14 21:00:00,$20.30,Chip Transaction,Gloucester,VA,5411,No Error,Mastercard,Debit,YES,19955,1,802,111007,6,42900
8971620,0,2011-01-02 08:10:00,$60.06,Swipe Transaction,Brownsville,TX,4814,No Error,Mastercard,Credit,YES,12000,1,713,101549,3,45497
18341661,0,2016-09-07 16:11:00,$88.00,Chip Transaction,Yorba Linda,CA,5541,No Error,Mastercard,Debit,YES,19959,2,685,4344,4,99825
16978058,0,2015-11-20 17:42:00,$22.69,Chip Transaction,Quincy,FL,5411,No Error,Visa,Debit,YES,10211,2,767,1809,7,10142
23152358,0,2019-06-24 20:38:00,$27.92,Chip Transaction,Lakeside,CA,5812,No Error,Mastercard,Debit,YES,19038,2,743,69620,2,46361
8590412,1,2010-10-03 08:00:00,$25.78,Online Transaction,ONLINE,Unknown,5815,No Error,Visa,Debit,YES,7946,2,711,12409,5,44452
9551218,0,2011-05-18 12:53:00,$81.00,Swipe Transaction,Pinole,CA,5499,No Error,Mastercard,Debit,YES,12346,2,655,22961,2,28210
15648489,0,2015-02-08 11:57:00,$38.58,Online Transaction,ONLINE,Unknown,4784,No Error,Amex,Credit,YES,13200,2,828,98613,5,52065
8167017,0,2010-06-22 18:29:00,$21.03,Swipe Transaction,Chicago,IL,7538,No Error,Mastercard,Debit (Prepaid),NO,39,1,694,54279,2,29564
22167010,0,2018-11-28 09:24:00,$29.52,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,33539,2,746,126806,3,58846
7650385,0,2010-02-14 13:30:00,$80.00,Swipe Transaction,Fort Worth,TX,4829,No Error,Visa,Debit,YES,1241,2,590,60261,1,24827
18789047,0,2016-12-12 08:52:00,$4.50,Chip Transaction,Pleasantville,NJ,5541,No Error,Mastercard,Credit,YES,6300,2,749,42507,4,30910
18493481,0,2016-10-10 09:33:00,$10.55,Chip Transaction,Fresno,CA,9402,No Error,Discover,Credit,YES,5300,2,697,1213,5,26126
16204300,0,2015-06-08 07:19:00,$68.00,Chip Transaction,Gainesville,FL,5499,No Error,Mastercard,Debit,YES,18627,2,602,132409,1,52538
18742365,0,2016-12-02 08:29:00,$5.14,Chip Transaction,Placentia,CA,5812,No Error,Visa,Debit,YES,31504,2,682,17835,4,46945
20708087,0,2018-01-22 19:02:00,$26.59,Chip Transaction,Washington,DC,7832,No Error,Visa,Debit,YES,15204,1,796,69614,3,37965
10881763,0,2012-03-20 13:11:00,$107.05,Swipe Transaction,Thompsons Station,TN,5541,Insufficient Balance,Mastercard,Credit,NO,12300,1,808,120125,4,56350
11804409,0,2012-10-15 11:36:00,$-99.00,Swipe Transaction,Aurora,CO,5499,No Error,Mastercard,Debit,YES,27377,1,617,102318,3,50666
8042612,0,2010-05-23 11:34:00,$99.68,Swipe Transaction,Kingman,AZ,5300,No Error,Visa,Credit,YES,11100,1,820,56622,4,34895
15926153,0,2015-04-09 09:26:00,$22.94,Chip Transaction,Houston,TX,7210,No Error,Mastercard,Debit,YES,18462,1,691,64269,5,53872
16439592,0,2015-07-28 09:30:00,$2.66,Chip Transaction,Friedens,PA,5814,No Error,Mastercard,Debit,YES,11857,1,746,1493,5,38499
8418061,1,2010-08-22 14:55:00,$1.72,Online Transaction,ONLINE,Unknown,5942,No Error,Visa,Debit,YES,27317,2,703,87837,3,48010
21212365,0,2018-05-09 21:39:00,$46.22,Chip Transaction,Providence,RI,5942,No Error,Mastercard,Debit,YES,36502,1,693,6197,5,49328
16523943,0,2015-08-15 12:43:00,$92.00,Chip Transaction,Township Of Washington,NJ,5541,No Error,Mastercard,Debit,YES,41057,2,771,46160,4,77288
10964518,0,2012-04-08 11:04:00,$15.01,Swipe Transaction,San Diego,CA,5411,No Error,Mastercard,Debit,YES,8212,2,746,40722,5,34854
14069559,1,2014-03-01 07:43:00,$91.12,Online Transaction,ONLINE,Unknown,5300,No Error,Visa,Debit,YES,9062,1,491,61861,3,39521
12438780,0,2013-03-07 09:28:00,$2.22,Swipe Transaction,Dover,OH,5499,No Error,Mastercard,Debit,YES,24425,2,748,93284,6,38318
16331410,0,2015-07-05 09:48:00,$66.31,Chip Transaction,Garland,TX,4111,No Error,Mastercard,Debit,YES,1447,2,711,56777,2,28951
18432932,0,2016-09-27 09:57:00,$2.73,Chip Transaction,Flushing,NY,5411,No Error,Mastercard,Debit,YES,9278,2,807,375,6,17150
17346824,1,2016-02-07 10:21:00,$110.97,Swipe Transaction,Short Hills,NJ,5813,No Error,Visa,Credit,NO,57200,1,752,91367,5,280199
13850822,1,2014-01-12 09:19:00,$170.46,Online Transaction,ONLINE,Unknown,3260,No Error,Amex,Credit,YES,9800,1,749,63689,5,37607
18575919,0,2016-10-27 16:47:00,$88.82,Chip Transaction,Melrose,MN,5411,No Error,Mastercard,Debit,YES,7546,1,491,61861,3,39521
23693135,0,2019-10-17 10:57:00,$29.33,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,23231,1,737,6707,6,49531
19138870,0,2017-02-24 14:28:00,$50.00,Swipe Transaction,Columbia,SC,5541,No Error,Visa,Debit,YES,24230,1,771,143208,6,48762
14319361,0,2014-04-25 05:04:00,$4.18,Swipe Transaction,Tacoma,WA,5541,No Error,Discover,Credit,YES,10600,1,721,64098,2,41483
16793495,0,2015-10-12 07:28:00,$88.00,Chip Transaction,Morristown,NJ,5499,No Error,Mastercard,Debit,YES,62703,1,709,44432,2,112875
17511540,0,2016-03-14 12:47:00,$17.09,Swipe Transaction,Eight Mile,AL,5411,No Error,Mastercard,Debit,NO,16257,1,713,60527,4,31008
16931223,0,2015-11-10 14:45:00,$18.53,Chip Transaction,Berea,OH,5300,No Error,Visa,Credit,YES,4000,1,693,43140,3,31814
14908381,0,2014-08-31 14:54:00,$14.56,Swipe Transaction,Clear Lake,MN,4214,No Error,Mastercard,Debit,YES,17257,2,758,25867,7,38800
10024335,0,2011-09-05 06:16:00,$103.08,Swipe Transaction,Rockville Centre,NY,5499,No Error,Amex,Credit,YES,13400,1,831,39076,3,103294
21507653,0,2018-07-11 14:04:00,$140.00,Chip Transaction,Livonia,MI,4829,No Error,Mastercard,Debit,YES,2504,1,701,36262,6,48690
15644319,0,2015-02-07 13:22:00,$8.62,Chip Transaction,Warner Robins,GA,5812,No Error,Mastercard,Debit,YES,11457,2,751,12054,3,28104
19211578,0,2017-03-12 06:34:00,$72.00,Chip Transaction,Honolulu,HI,5541,No Error,Mastercard,Debit,YES,36309,1,651,149968,9,62005
17046592,0,2015-12-05 11:07:00,$69.88,Chip Transaction,Bellbrook,OH,5211,No Error,Visa,Debit,YES,7721,1,679,29300,1,59251
19431760,0,2017-04-27 19:15:00,$34.94,Swipe Transaction,Foxboro,MA,5814,No Error,Mastercard,Debit,NO,42537,2,711,133421,2,72470
12810458,0,2013-05-28 15:21:00,$54.80,Swipe Transaction,Louisville,MS,5651,No Error,Discover,Credit,YES,7400,2,681,40499,3,31231
10112447,0,2011-09-25 12:19:00,$2.22,Swipe Transaction,Okeechobee,FL,5499,No Error,Visa,Debit,YES,47372,2,646,192458,4,105515
12446809,0,2013-03-09 05:08:00,$121.58,Swipe Transaction,Poughkeepsie,NY,5300,No Error,Visa,Debit,YES,23404,1,730,82173,3,63796
8291739,0,2010-07-23 07:52:00,$17.27,Swipe Transaction,Marietta,GA,9402,No Error,Mastercard,Debit,YES,26328,1,804,93795,6,67470
15552171,0,2015-01-18 11:29:00,$1.94,Chip Transaction,Shippensburg,PA,5499,No Error,Visa,Debit,YES,12754,2,724,91995,5,35489
16610381,0,2015-09-02 18:38:00,$-99.00,Chip Transaction,Odessa,FL,5541,No Error,Visa,Credit,YES,18300,1,721,28332,4,26660
7663051,0,2010-02-17 15:21:00,$13.44,Swipe Transaction,East Hartford,CT,5921,No Error,Mastercard,Debit (Prepaid),YES,52,2,784,1692,6,22726
17852637,0,2016-05-26 13:04:00,$18.05,Chip Transaction,Golden,CO,5812,No Error,Visa,Debit,YES,27623,2,734,0,3,67589
19335359,0,2017-04-07 12:03:00,$-93.00,Chip Transaction,Shelbyville,IN,5541,No Error,Visa,Debit,YES,12106,2,703,21600,4,37362
12123247,0,2012-12-26 11:03:00,$30.03,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,32043,1,741,80763,4,69747
22904455,0,2019-05-03 11:24:00,$29.37,Swipe Transaction,Whitehouse Station,NJ,5411,No Error,Mastercard,Debit,NO,18050,2,704,6955,2,104692
7555644,0,2010-01-21 13:23:00,$4.66,Swipe Transaction,Massena,NY,5310,No Error,Mastercard,Debit,YES,14418,2,748,58765,3,42976
15578639,0,2015-01-24 08:34:00,$16.04,Chip Transaction,Williston Park,NY,5814,No Error,Mastercard,Debit,YES,37303,1,683,161166,6,80957
22156626,0,2018-11-25 22:11:00,$-57.00,Swipe Transaction,Buffalo,NY,5541,No Error,Mastercard,Credit,YES,7000,2,686,57818,2,31525
7682277,0,2010-02-22 13:04:00,$-77.00,Swipe Transaction,Merritt Island,FL,5541,No Error,Mastercard,Debit,YES,12047,2,606,85160,1,53702
23663889,0,2019-10-11 07:02:00,$-77.00,Chip Transaction,York,NE,5499,No Error,Visa,Debit,YES,11347,2,684,33657,4,36753
15497511,0,2015-01-06 14:32:00,$71.65,Chip Transaction,Houston,TX,7538,No Error,Mastercard,Debit,YES,24274,1,704,140107,5,63356
7848204,0,2010-04-05 07:48:00,$4.79,Swipe Transaction,Decatur,GA,5942,No Error,Mastercard,Credit,YES,23500,2,703,157723,3,92017
19917432,0,2017-08-08 11:56:00,$42.39,Chip Transaction,Santa Rosa,CA,7538,No Error,Mastercard,Debit,YES,20552,1,635,57336,3,46487
22921338,0,2019-05-06 19:48:00,$58.00,Chip Transaction,Mcalester,OK,5541,No Error,Mastercard,Debit (Prepaid),YES,40,1,757,10019,5,30983
23281038,0,2019-07-22 02:38:00,$27.26,Chip Transaction,New Kensington,PA,5813,No Error,Visa,Debit,YES,14277,1,729,9452,5,39796
15051351,0,2014-10-01 17:12:00,$39.52,Swipe Transaction,Pickerington,OH,5814,No Error,Mastercard,Debit,NO,3099,2,755,1433,5,32669
15437545,0,2014-12-24 19:19:00,$12.03,Swipe Transaction,Lancaster,NY,5541,No Error,Mastercard,Debit,NO,11460,2,733,36288,5,52841
17240221,0,2016-01-15 12:42:00,$84.00,Chip Transaction,Houston,TX,5499,No Error,Mastercard,Debit,YES,53466,2,660,241571,1,193773
16367155,0,2015-07-12 20:13:00,$94.75,Swipe Transaction,Venus,TX,5912,No Error,Mastercard,Credit,YES,9000,2,757,0,8,23371
20980333,1,2018-03-21 18:09:00,$10.90,Chip Transaction,Rome,Italy,5411,No Error,Visa,Credit,YES,13600,2,747,135478,1,53966
12759156,0,2013-05-17 10:23:00,$25.75,Swipe Transaction,Aurora,CO,5411,No Error,Visa,Debit,YES,23878,1,718,9066,4,45754
19763660,0,2017-07-06 18:16:00,$15.50,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,1866,1,812,23451,2,35933
13013729,0,2013-07-12 10:07:00,$2.51,Swipe Transaction,Chesterfield,VA,5411,No Error,Visa,Debit,NO,23636,2,700,3584,4,54881
16516251,0,2015-08-13 16:50:00,$152.62,Chip Transaction,Fort Lauderdale,FL,8011,No Error,Visa,Debit,YES,20447,2,661,90049,7,44170
17189729,0,2016-01-04 14:51:00,$50.20,Chip Transaction,North Hollywood,CA,5499,No Error,Visa,Debit,YES,10676,2,725,907,4,34441
17597695,0,2016-04-01 22:57:00,$22.36,Chip Transaction,Cedar Rapids,IA,5300,No Error,Mastercard,Debit,YES,16898,1,745,58509,6,51528
17110883,0,2015-12-19 05:52:00,$153.55,Chip Transaction,Spring Grove,IL,4111,No Error,Visa,Debit,YES,7946,2,711,12409,5,44452
10353457,0,2011-11-19 18:44:00,$10.63,Swipe Transaction,Imlay City,MI,7832,No Error,Mastercard,Credit,YES,10800,2,814,108449,5,46244
